Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Translated1
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (01708-01827).mp3;1708;1827;119;50156;neville longbottom dagegen grüßte sie fröhlich;neville longbottom dagegen grüßte sie fröhlich;train;neville longbottom dagegen grüßte sie fröhlich
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (01848-02012).mp3;1848;2012;164;68964;neville war ein rundgesichtiger und unfallträchtiger junge;neville war ein rundgesichtiger und unfallträchtiger junge;train;neville war ein rundgesichtiger und unfallträchtiger junge
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (02011-02199).mp3;2011;2199;188;78995;mit dem schlechtesten gedächtnis von allen menschen die harry jemals kennen gelernt hatte;mit dem schlechtesten gedächtnis von allen menschen die harry jemals kennen gelernt hatte;train;mit dem schlechtesten gedächtnis von allen menschen die harry jemals kennen gelernt hatte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (02217-02405).mp3;2217;2405;189;79831;die die post müssti ggleichkomm ich glaube;die post müsste gleich kommen ich glaube;translate;die post müsste gleich kommen ich glaube
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (02404-03819).mp3;2404;3819;1382;578457;oma schickt mir ein paar sachen die ich vergessen ab tatsächlich hatte sich harry gerade über seinen haferbrei hergemacht als auch schon ein rauschen über ihren köpfen zu hören war und gut hundert eulen hereinströmten in der halle kreisten und briefe und päckchen in die schnatternde schülerschar fallen ließen ein großes klumpiges paket prallte von nevilles kopf ab und einen augenblick später fiel etwas großes und graues in hermineskrug und bespritzte sie alle mit milch und federn erel sagte ron und zog die betroppelte eule an den beinen aus der milch;oma schickt mir ein paar sachen die ich vergessen habe tatsächlich hatte sich harry gerade über seinen haferbrei hergemacht als auch schon ein rauschen über ihren köpfen zu hören war und gut hundert eulen hereinströmten in der halle kreisten und briefe und päckchen in die schnatternde schülerschar fallen ließen ein großes klumpiges paket prallte von nevilles kopf ab und einen augenblick später fiel etwas großes und graues in hermines krug und bespritzte sie alle mit milch und federn errol sagte ron und zog die bedröppelte eule an den beinen aus der milch;translate;oma schickt mir ein paar sachen die ich vergessen hab tatsächlich hat er sich harry gerade über seinen haferbrei hergemacht als auch schon ein rauschen über ihren köpfen zu hören war und gut hundert eulen hereinströmten in der halle kreisten und briefe und päckchen in die schnatternde schülerschar fallen ließen ein großes klumpiges paket prallte von nevilles kopf ab und einen augenblick später fiel etwas großes und graues in hermines krug und bespritzte sie alle mit milch und federn arrel sagte ron und zog die betröppelte eule an den beinen aus der milch
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (03819-04220).mp3;3819;4220;401;168020;errol sackte ohnmächtig auf den tisch zusammen die krallen in die luft gestreckt und einen feuchten roten umschlag im schnabel o nein seufzte ron;errol sackte ohnmächtig auf dem tisch zusammen die krallen in die luft gestreckt und einen feuchten roten umschlag im schnabel o nein seufzte ron;train;errol sackte ohnmächtig auf dem tisch zusammen die krallen in die luft gestreckt und einen feuchten roten umschlag im schnabel o nein seufzte ron
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (04219-04563).mp3;4219;4563;344;144196;schon gut er lebt noch sagte hermine und tätschelte erol sanft mit den fingerspitzen das ist es nicht sondern das hier;schon gut er lebt noch sagte hermine und tätschelte errol sanft mit den fingerspitzen das ist es nicht sondern das hier;train;schon gut er lebt noch sagte hermine und tätschelte errol sanft mit den fingerspitzen das ist es nicht sondern das hier
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (04570-04708).mp3;4570;4708;138;58097;ron deutete auf den roten brief;ron deutete auf den roten brief;train;ron deutete auf den roten brief
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (04707-05000).mp3;4707;5000;293;122880;harry kam ihr ganz gewöhnlich vor doch ron und neville sahen ihn an als würde er gleich explodieren;harry kam er ganz gewöhnlich vor doch ron und neville sahen ihn an als würde er gleich explodieren;train;harry kam er ganz gewöhnlich vor doch ron und neville sahen ihn an als würde er gleich explodieren
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (04999-05101).mp3;4999;5101;102;43050;was ist denn los fragte harry;was ist denn los fragte harry;train;was ist denn los fragte harry
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (05110-05825).mp3;5110;5825;697;292991;ja sie hat mir einen heuler geschickt sagte ron mit matter stimme mach mach ihn lieber auf ron flüsterte neville ängstlich sonst wird es nur noch schlimmer meine oma hat mmir mal einen geschickt und ich hab ihn nicht beachtet;sie sie hat mir einen heuler geschickt sagte ron mit matter stimme mach ihn lieber auf ron flüsterte neville ängstlich sonst wird es nur noch schlimmer meine oma hat mir mal einen geschickt und ich hab ihn nicht beachtet;translate;si sie hat mir einen heuler geschickt sagte ron mit matter stimme mmach ihn lieber auf ron flüsterte neville ängstlich sonst wird es nur noch schlimmer meine oma hat mirmal einen geschickt und ich habe ihnen nicht beachtet
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (05829-05905).mp3;5829;5905;76;32183;und er schluckte;und er schluckte;train;und er schluckte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (05912-06037).mp3;5912;6037;126;53500;es war schrecklich;es war schrecklich;translate;es war schrecklich
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (06046-06195).mp3;6046;6195;149;62276;harry betrachtete ihre versteinerten gesichter;harry betrachtete ihre versteinerten gesichter;train;harry betrachtete ihre versteinerten gesichter
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (06194-06239).mp3;6194;6239;45;19227;und dann den brief;und dann den brief;train;und dann den brief
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (06238-06380).mp3;6238;6380;143;60605;was ist ein heuler fragte er;was ist ein heuler fragte er;translate;was ist ein heuler fragte er
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (06380-06776).mp3;6380;6776;396;165930;doch rons aufmerksamkeit war ganz und gar auf dem brief gerichtet der an den ecken zu rauchen begonnen hatte mach ihn auf drängte neville;doch rons aufmerksamkeit war ganz und gar auf den brief gerichtet der an den ecken zu rauchen begonnen hatte mach ihn auf drängte neville;train;doch rons aufmerksamkeit war ganz und gar auf den brief gerichtet der an den ecken zu rauchen begonnen hatte  mach ihn auf drängte neville
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (06775-06913).mp3;6775;6913;139;58933;innern paar minuten ist alles vorbei;in ein paar minuten ist alles vorbei;translate;in ein paar minuten ist alles vorbei
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (06932-07059).mp3;6932;7059;127;53499;ron streckte zitternd die hand aus;ron streckte zitternd die hand aus;train;ron streckte zitternd die hand aus
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (07062-07186).mp3;7062;7186;124;52245;zog den umschlag aus erols schnabel;zog den umschlag aus errols schnabel;train;zog den umschlag aus errols schnabel
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (07185-07260).mp3;7185;7260;75;31347;und schlitzte ihn auf;und schlitzte ihn auf;train;und schlitzte ihn auf
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (07300-07378).mp3;7300;7378;78;33019;neville steckte die finger in die ohren;neville steckte die finger in die ohren;train;neville steckte die finger in die ohren
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (07377-07551).mp3;7377;7551;174;73143;den bruchteil einer sekunde später wusste harry warum;den bruchteil einer sekunde später wusste harry warum;train;den bruchteil einer sekunde später wusste harry warum
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (07570-07979).mp3;7570;7979;409;171364;einen moment lang dachte er der brief wäre tatsächlich explodiert ein ohrenbetäubendes dröhnen erschütterte die riesige halle und staub rieselte von der decke;einen moment lang dachte er der brief wäre tatsächlich explodiert ein ohrenbetäubendes dröhnen erschütterte die riesige halle und staub rieselte von der decke;train;einen moment lang dachte er der brief wäre tatsächlich explodiert ein ohrenbetäubendes dröhnen erschütterte die riesige halle und staub rieselte von der decke
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (07978-08619).mp3;7978;8619;642;269167;den wagen zu stehen es hätte mich nicht gewundert wenn sie dich rausgeworfen hätten wart ab bis ich dich in die finger kriege natürlich hast du nicht daran gedacht was dein vater und ich durchmachen mussten als wir sahen dass er weg war;den wagen zu stehlen es hätte mich nicht gewundert wenn sie dich rausgeworfen hätten wart ab bis ich dich in die finger kriege natürlich hast du nicht daran gedacht was dein vater und ich durchmachen mussten als wir sahen dass er weg war;translate;den wagen zu stellen es hätte mich nicht gewundert wenn sie dich rausgeworfen hätten wart ab bis ich dich hin die finger kriege natürlich hast du nicht daran gedacht was dein vater und ich durchmachen mossten als wir sahen dass er weg war
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (08627-08999).mp3;8627;8999;372;155899;mrs weasleys geschrei hundertmal lauter als sonst ließ teller und löffel auf dem tisch erzittern und hallte gellend laut von den steinernen wänden wider;mrs weasleys geschrei hundertmal lauter als sonst ließ teller und löffel auf dem tisch erzittern und hallte gellend laut von den steinernen wänden wider;train;mrs weasleys geschrei hundertmal lauter als sonst ließ teller und löffel auf dem tisch erzittern und hallte gellend laut von den steinernen wänden wider
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (08998-09444).mp3;8998;9444;446;186828;alle köpf in der halle wirbelten herum neugierig wier den heuler bekommen hatte und ron versank so tief in seinen stuhl dass nur noch seine puterrote stirn zu sehen war;alle köpfe in der halle wirbelten herum neugierig wer den heuler bekommen hatte und ron versank so tief in seinen stuhl dass nur noch seine puterrote stirn zu sehen war;train;alle köpfe in der halle wirbelten herum neugierig wer denn heuler bekommen hatte und ron versank so tief in seinen stuhl dass nur noch seine puterrote stirn zu sehen war
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (09458-10967).mp3;9458;10967;1510;631955;und dieser brief von dumbledore gestern abend ich dachte dein vater würde vor scharm sterben nach allem was wir für dich getan haben du und harry hättet euch den hals brechen können harry hatte sich bereits gefragt wann sein name fallen würde angestrengt versuchte er den eindruck zu erwecken als ob er die stimme die in seinen trommelfellen dröhnte gar nicht hören würde eine unglaubliche shumde dein vater hat eine untersuchungskommission auf dem hals und wenn du dir noch einmal den kleinsten fellt ritt er laubs horlen wir dich sofort nach hause;brief von dumbledore gestern abend ich dachte dein vater würde vor scham sterben nach allem was wir für dich getan haben du und harry hättet euch den hals brechen können harry hatte sich bereits gefragt wann sein name fallen würde angestrengt versuchte er den eindruck zu erwecken als ob er die stimme die in seinen trommelfellen dröhnte gar nicht hören würde eine unglaubliche schande dein vater hat eine untersuchungskommission auf dem hals und wenn du dir noch einmal den kleinsten fehltritt erlaubst holen wir dich sofort nach hause;translate;und dieser brief von dumbledore gestern abend ich dachte dein vater würde vor scharm starben nach allem was wir für dich getan haben du und harry hättet euch den hals brechen könnenharry hatte sich bereits gefragt wann sein name fallen würde angestrengt versuchte er den eindruck zu erwecken als ob er die stimme die in seinen trommelfällen dröhnte gar nicht hören würde eine unglaubliche schande dein vater hat eine untersuchungskommission auf dem hals und wenn du dir noch einmal den kleinsten fehltritt erlaubst rolle wir dich sofort nach hause
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (11026-11097).mp3;11026;11097;71;30094;grabesstille machter sich breit;grabesstille machte sich breit;train;grabesstille machte sich breit
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (11144-11379).mp3;11144;11379;235;98639;der rote umschlag den ron auf den tisch hatte fallen lassen flammte auf und zerschrumpelte zu asche;der rote umschlag den ron auf den tisch hatte fallen lassen flammte auf und zerschrumpelte zu asche;train;der rote umschlag den ron auf den tisch hatte fallen lassen flammte auf und zerschrumpelte zu asche
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;033_Rowling_HP_Kammer.mp3;033_Rowling_HP_Kammer (11406-11635).mp3;11406;11635;229;96131;harry und ron saßen sprachlos da als wäre eine flutwelle über sie hinweggegangen;harry und ron saßen sprachlos da als wäre eine flutwelle über sie hinweggegangen;train;harry und ron saßen sprachlos da als wäre eine flutwelle über sie hinweggegangen
