DsId;Orginaldatei;Datei;Start;End;Length;Duration;Size;Translated0;OriginalText;Action;Sort1
abu1;zbbr0021.mp3;zbbr0021.mp3;0;147840;154;4.619999999999994;73979;da ist keine stütze im himmel da ist kein halt im weltall;da ist keine stütze im himmel da ist kein halt im weltall;train;0
abu1;zbbr0022.mp3;zbbr0022.mp3;0;93120;97;2.909999999999996;46812;die verführung die von einem beweis ausgeht ist zu groß;die verführung die von einem beweis ausgeht ist zu groß;train7;10000
abu1;zbbr0023.mp3;zbbr0023.mp3;0;147840;154;4.619999999999994;74397;kein mensch kann lange zusehen wie ich einen stein fallen lasse und dazu sage er fällt nicht;kein mensch kann lange zusehen wie ich einen stein fallen lasse und dazu sage er fällt nicht;train;0
abu1;zbbr0024.mp3;zbbr0024.mp3;0;93120;97;2.909999999999996;46812;nur die toten lassen sich nicht mehr von gründen bewegen;nur die toten lassen sich nicht mehr von gründen bewegen;train;0
abu1;zbbr0025.mp3;zbbr0025.mp3;0;93120;97;2.909999999999996;46812;ich glaube nicht dass die menschen der vernunft zugänglich sind;ich glaube nicht dass die menschen der vernunft zugänglich sind;train8;0
abu1;zbbr0026.mp3;zbbr0026.mp3;0;71040;74;2.22;35527;und wo ist gott in deinem weltsystem;und wo ist gott in deinem weltsystem;train;0
abu1;zbbr0027.mp3;zbbr0027.mp3;0;38400;40;1.2000000000000008;19227;vor allem bist du ein mensch;vor allem bist du ein mensch;train;0
abu1;zbbr0028.mp3;zbbr0028.mp3;0;34560;36;1.0800000000000007;17555;bin ich theologe;bin ich theologe;train;0
abu1;zbbr0030.mp3;zbbr0030.mp3;0;154560;161;4.829999999999996;77741;ich glaube an den menschen und dass heißt ich glaube an seine vernunft;ich glaube an den menschen und dass heißt ich glaube an seine vernunft;100;0
abu1;zbbr0031.mp3;zbbr0031.mp3;0;160320;167;5.009999999999997;80249;ohne diesen glauben würde ich nicht die kraft haben am morgen aus meinem bett aufzustehen;ohne diesen glauben würde ich nicht die kraft haben am morgen aus meinem bett aufzustehen;train8;0
abu1;zbbr0032.mp3;zbbr0032.mp3;0;157440;164;4.919999999999996;78995;ich begreife nicht wie du so etwas glauben und die wissenschaft lieben kannst;ich begreife nicht wie du so etwas glauben und die wissenschaft lieben kannst;train8;0
abu1;zbbr0033.mp3;zbbr0033.mp3;0;39360;41;1.2300000000000009;20063;dazu ist kein mensch im stande;dazu ist kein mensch im stande;train;0
abu1;zbbr0034.mp3;zbbr0034.mp3;0;198720;207;6.210000000000007;99475;es ist eine frage entstanden über die wir uns nicht einig werden können wahrscheinlich weil wir zu viele bücher gelesen haben;es ist eine frage entstanden über die wir uns nicht einig werden können wahrscheinlich weil wir zu viele bücher gelesen haben;train8;0
abu1;zbbr0035.mp3;zbbr0035.mp3;0;273600;285;8.55000000000001;137091;ist anzunehem dass das große sich um das kleine dreht oder dreht das kleine sich um das große;ist anzunehem dass das große sich um das kleine dreht oder dreht das kleine sich um das große;train8;100
abu1;zbbr0036.mp3;zbbr0036.mp3;0;79680;83;2.4899999999999984;40125;der weise verbirgt sein wissen;der weise verbirgt sein wissen;100;0
abu1;zbbr0037.mp3;zbbr0037.mp3;0;89280;93;2.7899999999999965;44722;seit fruchtbar und mehret euch;seit fruchtbar und mehret euch;train;0
abu1;zbbr0038.mp3;zbbr0038.mp3;0;173760;181;5.430000000000001;87354;es sind die allerhöchsten beweggründe die uns schweigen machen müssen es ist der seelenfrieden unglücklicher;es sind die allerhöchsten beweggründe die uns schweigen machen müssen es ist der seelenfrieden unglücklicher;train;0
abu1;zbbr0039.mp3;zbbr0039.mp3;0;141120;147;4.409999999999992;70636;die winkelsumme im dreieck kann nicht nach den bedürfnissen der kurie abgeändert werden;die winkelsumme im dreieck kann nicht nach den bedürfnissen der kurie abgeändert werden;train8;0
abu1;zbbr0040.mp3;zbbr0040.mp3;0;142080;148;4.439999999999992;71472;die bahen fliegender körper kann ich nicht so berechnen dass auch die ritte der hexen erklärt werden;die bahen fliegender körper kann ich nicht so berechnen dass auch die ritte der hexen erklärt werden;10000;0
abu1;zbbr0041.mp3;zbbr0041.mp3;0;101760;106;3.179999999999994;50992;es setzt sich nur so viel wahrheit durch als wir durchsetzen;es setzt sich nur so viel wahrheit durch als wir durchsetzen;train;0
abu1;zbbr0042.mp3;zbbr0042.mp3;0;85440;89;2.6699999999999973;43050;der sieg der vernunft kann nur der sieg der vernünftigen sein;der sieg der vernunft kann nur der sieg der vernünftigen sein;train;0
abu1;zbbr0043.mp3;zbbr0043.mp3;0;233280;243;7.290000000000016;117029;ein apfel vom baum der erkenntnis man ist ewig verdammt aber man muss ihn hineinstopfen;ein apfel vom baum der erkenntnis man ist ewig verdammt aber man muss ihn hineinstopfen;train8;0
abu1;zbbr0045.mp3;zbbr0045.mp3;0;364800;380;11.399999999999949;182649;und das schlimmste was ich weiß muss ich weitersagen wie ein liebender wie ein betrunkener wie ein verräter es ist ganz und gar ein laster und führt ins unglück;und das schlimmste was ich weiß muss ich weitersagen wie ein liebender wie ein betrunkener wie ein verräter es ist ganz und gar ein laster und führt ins unglück;10000;0
abu1;zbbr0046.mp3;zbbr0046.mp3;0;134400;140;4.19999999999999;67292;die wissenschaft ist die legitime und höchstgeliebte tochter der kirche;die wissenschaft ist die legitime und höchstgeliebte tochter der kirche;train;0
abu1;zbbr0047.mp3;zbbr0047.mp3;0;83520;87;2.6099999999999977;41796;anstrengung ist eben sich bücken und schleppen kein verdienst;anstrengung ist eben sich bücken und schleppen kein verdienst;train;0
abu1;zbbr0048.mp3;zbbr0048.mp3;0;96000;100;2.999999999999995;48066;hunger ist eben nicht gegessen haben keine kraftprobe;hunger ist eben nicht gegessen haben keine kraftprobe;train;0
abu1;zbbr0049.mp3;zbbr0049.mp3;0;50880;53;1.5900000000000012;25496;kein sinn liegt in unserem elend;kein sinn liegt in unserem elend;train;0
abu1;zbbr0050.mp3;zbbr0050.mp3;0;128640;134;4.019999999999989;64784;des geist aber gebrochen ist dem verdorren die gebeine;des geist aber gebrochen ist dem verdorren die gebeine;train;0
abu1;zbbr0051.mp3;zbbr0051.mp3;0;101760;106;3.179999999999994;50992;vertrauen wird dadurch erschöpft dass es in anspruch genommen wird;vertrauen wird dadurch erschöpft dass es in anspruch genommen wird;train8;0
abu1;zbbr0052.mp3;zbbr0052.mp3;0;40320;42;1.260000000000001;20480;ich habe mathematik studiert;ich habe mathematik studiert;train;0
abu1;zbbr0053.mp3;zbbr0053.mp3;0;115200;120;3.599999999999991;57679;ich darf sagen dass mir solche beweggründe bekannt sind;ich darf sagen dass mir solche beweggründe bekannt sind;train8;0
abu1;zbbr0054.mp3;zbbr0054.mp3;0;64320;67;2.0100000000000016;32183;ich habe beschlossen der astronomie zu entsagen;ich habe beschlossen der astronomie zu entsagen;train;0
abu1;zbbr0055.mp3;zbbr0055.mp3;0;186240;194;5.820000000000004;93205;es liegt also kein auge auf uns wir müssen nach uns selber sehen ungelehrt alt und verbraucht wie wir sind;es liegt also kein auge auf uns wir müssen nach uns selber sehen ungelehrt alt und verbraucht wie wir sind;train7;1
abu1;zbbr0056.mp3;zbbr0056.mp3;0;280320;292;8.760000000000005;140435;niemand hat uns eine rolle zugedacht außer dieser irdischen jämmerlichen auf einem winzigen gestirn das ganz unselbstständig ist um das sich nichts dreht;niemand hat uns eine rolle zugedacht außer dieser irdischen jämmerlichen auf einem winzigen gestirn das ganz unselbstständig ist um das sich nichts dreht;train9;100
abu1;zbbr0057.mp3;zbbr0057.mp3;0;60480;63;1.8900000000000008;30512;tugenden sind nicht an elend geknüpft;tugenden sind nicht an elend geknüpft;train;0
abu1;zbbr0058.mp3;zbbr0058.mp3;0;85440;89;2.6699999999999973;43050;wer die wahrheit nicht weiß der ist ein dummkopf;wer die wahrheit nicht weiß der ist ein dummkopf;train;0
abu1;zbbr0059.mp3;zbbr0059.mp3;0;145920;152;4.559999999999993;73143;ich befinde mich wohl man schenkt mir große aufmerksamkeit;ich befinde mich wohl man schenkt mir große aufmerksamkeit;train;0
abu1;zbbr0060.mp3;zbbr0060.mp3;0;403200;420;12.599999999999923;201875;durch die tiefe meiner reue habe ich mir die gunst meiner oberen so weit erhalten können dass mir in bescheidenem umfang wissenschaftliche studien unter geistlicher kontrolle gestattet werden konnten;durch die tiefe meiner reue habe ich mir die gunst meiner oberen so weit erhalten können dass mir in bescheidenem umfang wissenschaftliche studien unter geistlicher kontrolle gestattet werden konnten;train8;0
abu1;zbbr0061.mp3;zbbr0061.mp3;0;57600;60;1.8000000000000014;28840;um die grenze morgen früh überschreiten zu können;um die grenze morgen früh überschreiten zu können;train;0
abu1;zbbr0062.mp3;zbbr0062.mp3;0;85440;89;2.6699999999999973;43050;ich bin ein sklave meiner gewohnheiten;ich bin ein sklave meiner gewohnheiten;train;0
abu1;zbbr0063.mp3;zbbr0063.mp3;0;129600;135;4.049999999999989;65202;und angesichts von hindernissen mag die kürzeste linie zwischen zwei punkten die kurmme sein;und angesichts von hindernissen mag die kürzeste linie zwischen zwei punkten die kurmme sein;1000;0
abu1;zbbr0064.mp3;zbbr0064.mp3;0;82560;86;2.579999999999998;41378;gib acht auf dich wenn du durch deutschland kommst;gib acht auf dich wenn du durch deutschland kommst;train;0
abu1;zbbr0066.mp3;zbbr0066.mp3;0;45120;47;1.410000000000001;22570;ich entsinne mich;ich entsinne mich;train;0
abu1;zbbr0067.mp3;zbbr0067.mp3;0;29760;31;0.9300000000000006;15047;frage mich warum;frage mich warum;train9;0
abu1;zbbr0068.mp3;zbbr0068.mp3;0;65280;68;2.0400000000000014;33019;und unglück stammt von mangelhaften berechnungen;und unglück stammt von mangelhaften berechnungen;train;0
abu1;zbbr0069.mp3;zbbr0069.mp3;0;73920;77;2.31;37199;wenn ich schwach bin da bin ich stark;wenn ich schwach bin da bin ich stark;train;0
abu1;zbbr0070.mp3;zbbr0070.mp3;0;144000;150;4.499999999999993;72307;und was wir heute finden werden wir morgen von der tafel streichen;und was wir heute finden werden wir morgen von der tafel streichen;train;0
abu1;zbbr0071.mp3;zbbr0071.mp3;0;231360;241;7.230000000000015;115775;und was wir zu finden wünschen dass werden wir gefunden mit besonderem misstrauen ansehen;und was wir zu finden wünschen dass werden wir gefunden mit besonderem misstrauen ansehen;train8;0
abu1;zbbr0072.mp3;zbbr0072.mp3;0;373440;389;11.669999999999945;186828;und erst wenn wir gescheitert sind vollständig und hoffnungslos geschlagen werden wir zu fragen anfangen ob wir nicht doch recht gehabt haben;und erst wenn wir gescheitert sind vollständig und hoffnungslos geschlagen werden wir zu fragen anfangen ob wir nicht doch recht gehabt haben;train8;0
abu1;zbbr0073.mp3;zbbr0073.mp3;0;51840;54;1.6200000000000012;26332;ich muss es wissen;ich muss es wissen;train8;0
abu1;zbbr0074.mp3;zbbr0074.mp3;0;47040;49;1.470000000000001;23824;ich verlass mich auf dein urteil;ich verlass mich auf dein urteil;20000;0
abu1;zbbr0075.mp3;zbbr0075.mp3;0;41280;43;1.290000000000001;20898;ein wunderschöner spruch;ein wunderschöner spruch;train;0
abu1;zbbr0076.mp3;zbbr0076.mp3;0;175680;183;5.490000000000001;88190;das argument scheint mir wenig glücklich;das argument scheint mir wenig glücklich;train;0
abu1;zbe001.mp3;zbe001.mp3;0;78720;82;2.459999999999998;39707;ist das richtig was du mir da gesagt hast;ist das richtig was du mir da gesagt hast;train;0
abu1;zbe002.mp3;zbe002.mp3;0;93120;97;2.909999999999996;46812;jeder gedanke zeugt einen antwortenden;jeder gedanke zeugt einen antwortenden;train;0
abu1;zbe003.mp3;zbe003.mp3;0;239040;249;7.4700000000000175;119955;wobei oft die frage noch präzisiert werden muss vielleicht ein zweites oder drittes mal gestellt bevor sie beantwortet werden kann;wobei oft die frage noch präzisiert werden muss vielleicht ein zweites oder drittes mal gestellt bevor sie beantwortet werden kann;train9;0
abu1;zbe004.mp3;zbe004.mp3;0;82560;86;2.579999999999998;41378;wissen allein genügt nicht;wissen allein genügt nicht;train;0
abu1;zbnf0001.mp3;zbnf0001.mp3;0;67200;70;2.100000000000001;33855;meine dunkle vergangenheit macht mir zu schaffen;meine dunkle vergangenheit macht mir zu schaffen;train;0
abu1;zbnf0002.mp3;zbnf0002.mp3;0;30720;32;0.9600000000000006;15465;selbstverständlich;selbstverständlich;train;0
abu1;zbnf0003.mp3;zbnf0003.mp3;0;61440;64;1.9200000000000013;30929;na klar jeder kann das;na klar jeder kann das;train;0
abu1;zbnf0004.mp3;zbnf0004.mp3;0;42240;44;1.320000000000001;21316;nein nein nein so geht's nicht;nein nein nein so geht's nicht;train8;0
abu1;zbnf0005.mp3;zbnf0005.mp3;0;32640;34;1.020000000000001;16719;gut sehr gut;gut sehr gut;train;0
abu1;zbnf0007.mp3;zbnf0007.mp3;0;183360;191;5.730000000000003;91952;was ist ein unsinniger befehl keine antwort wenn man auf parksünder schießt zu beispiel;was ist ein unsinniger befehl keine antwort wenn man auf parksünder schießt zu beispiel;train;0
abu1;zbnf0008.mp3;zbnf0008.mp3;0;44160;46;1.380000000000001;22152;selbstverständlich völlig normal;selbstverständlich völlig normal;train;0
abu1;zbnf0012.mp3;zbnf0012.mp3;0;43200;45;1.350000000000001;21734;darüber habe ich noch nie nachgedacht;darüber habe ich noch nie nachgedacht;train8;0
abu1;zbnf0013.mp3;zbnf0013.mp3;0;42240;44;1.320000000000001;21316;kann nichts unnormales entdecken;kann nichts unnormales entdecken;train;0
abu1;zbnf0014.mp3;zbnf0014.mp3;0;45120;47;1.410000000000001;22570;kann nichts machen muss an zigaretten denken;kann nichts machen muss an zigaretten denken;train8;0
abu1;zbnf0015.mp3;zbnf0015.mp3;0;50880;53;1.5900000000000012;25496;passivität ist leichtsinn ja ja;passivität ist leichtsinn ja ja;train7;1
abu1;zbnf0016.mp3;zbnf0016.mp3;0;45120;47;1.410000000000001;22988;früher ja heute;früher ja heute ;train7;100
abu1;zbnf0017.mp3;zbnf0017.mp3;0;38400;40;1.2000000000000008;19645;die zeiten sind längst vorüber;die zeiten sind längst vorüber;train;0
abu1;zbnf0018.mp3;zbnf0018.mp3;0;45120;47;1.410000000000001;22570;wir haben lange nicht mehr geschichte gemacht;wir haben lange nicht mehr geschichte gemacht;train;0
abu1;zbnf0020.mp3;zbnf0020.mp3;0;85440;89;2.6699999999999973;43050;ja vielleicht sollte man's trotzdem mal testen vielleicht steckt irgewas dahinter;ja vielleicht sollte man's trotzdem mal testen vielleicht steckt irgewas dahinter;train8;100
abu1;zbnf0021.mp3;zbnf0021.mp3;0;44160;46;1.380000000000001;22152;passt doch alles ganz gut zusammen;passt doch alles ganz gut zusammen;train8;0
abu1;zbnf0022.mp3;zbnf0022.mp3;0;78720;82;2.459999999999998;39707;zwischenmenschliche beziehung teil a;zwischenmenschliche beziehung teil a;train;0
abu1;zbnf0025.mp3;zbnf0025.mp3;0;50880;53;1.5900000000000012;25496;ich weiß auch nicht was;ich weiß auch nicht was;train;0
abu1;zbnf0026.mp3;zbnf0026.mp3;0;45120;47;1.410000000000001;22988;und was ist jetzt;und was ist jetzt;train;0
abu1;zbnf0027.mp3;zbnf0027.mp3;0;42240;44;1.320000000000001;21316;oh ja ungeheuer ja;oh ja ungeheuer ja;train;0
abu1;zbnf0028.mp3;zbnf0028.mp3;0;31680;33;0.9900000000000008;15883;wahrscheinlich stimmt's nicht;wahrscheinlich stimmt's nicht;train8;0
abu1;zbue0001.mp3;zbue0001.mp3;0;284160;296;8.880000000000003;142525;oh ich kenne mich ich weiß was ich in einer viertelstunde was ich in acht tagen was ich in einem jahr denken und träumen werde;oh ich kenne mich ich weiß was ich in einer viertelstunde was ich in acht tagen was ich in einem jahr denken und träumen werde;train9;0
abu1;zbue0003.mp3;zbue0003.mp3;0;178560;186;5.580000000000002;89444;es ist ein jammer man kann keinen kirchturm hinunter springen ohne den hals zu brechen;es ist ein jammer man kann keinen kirchturm hinunter springen ohne den hals zu brechen;train;0
abu1;zbue0004.mp3;zbue0004.mp3;0;207360;216;6.480000000000009;104072;gott was habe ich denn verbrochen dass du mich wie einen schulbuben meine lektionen so oft hersagen läßt;gott was habe ich denn verbrochen dass du mich wie einen schulbuben meine lektionen so oft hersagen läßt;train7;10000
abu1;zbue0005.mp3;zbue0005.mp3;0;64320;67;2.0100000000000016;32183;ein sonderbares ding um die liebe;ein sonderbares ding um die liebe;train;0
abu1;zbue0006.mp3;zbue0006.mp3;0;391680;408;12.239999999999933;196023;und an einem schönen morgen macht man auch trinkt ein glas wasser zieht seine kleider an fährt sich mit der hand über die stirn und besinnt sichund besinnt sich;und an einem schönen morgen macht man auch trinkt ein glas wasser zieht seine kleider an fährt sich mit der hand über die stirn und besinnt sichund besinnt sich;train9;0
abu1;zbue0007.mp3;zbue0007.mp3;0;107520;112;3.3599999999999928;53917;halte mir einen monolog ich will zuhören;halte mir einen monolog ich will zuhören;train;0
abu1;zbue0009.mp3;zbue0009.mp3;0;109440;114;3.4199999999999924;54753;mein kopf ist ein leerer tanzsaal;mein kopf ist ein leerer tanzsaal;train7;100
abu1;zbue0010.mp3;zbue0010.mp3;0;241920;252;7.560000000000018;121209;mein leben gähnt mich an wie ein großer weißer bogen papier den ich vollschreiben soll aber ich bringe keinen buchstaben heraus;mein leben gähnt mich an wie ein großer weißer bogen papier den ich vollschreiben soll aber ich bringe keinen buchstaben heraus;train8;0
abu1;zbue0013.mp3;zbue0013.mp3;0;172800;180;5.4;86518;so liebst du mich aus langeweile nein ich habe langeweile weil ich dich liebe;so liebst du mich aus langeweile nein ich habe langeweile weil ich dich liebe;10000;0
abu1;zbue0016.mp3;zbue0016.mp3;0;64320;67;2.0100000000000016;32601;und immer;und immer;train;0
abu1;zbue0018.mp3;zbue0018.mp3;0;62400;65;1.9500000000000013;31347;das ist ein langes wort immer;das ist ein langes wort immer;train;0
abu1;zbue0019.mp3;zbue0019.mp3;0;74880;78;2.3399999999999994;37617;was die leute nicht alles aus langeweile treiben;was die leute nicht alles aus langeweile treiben;train;0
abu1;zbue0020.mp3;zbue0020.mp3;0;150720;157;4.709999999999995;75651;wer einmal jemand anders sein könnte nur 'ne minute lang;wer einmal jemand anders sein könnte nur 'ne minute lang;train9;1
abu1;zbue0021.mp3;zbue0021.mp3;0;121920;127;3.80999999999999;61440;ich bin immer in verlegenheit wenn ich öffentlich sprechen muss;ich bin immer in verlegenheit wenn ich öffentlich sprechen muss;train8;0
